id,name,competitionId,falseData
9281,"X. Forma Kupa és C Országos Bajnokság,U21 Standard és Latin Magyar Bajnokság - OB Gyermek II C Standard 2016.12.03",9281,0
9282,"Senior-Felnőtt-Ifjúsági Tíztánc, Profi Latin Ranglista és Klubközi Táncverseny - Felnőtt D LAT 2023.02.18",9282,0
9283,Lászlóvill Kupa - Felnőtt B Standard 2021.06.19,9283,0
9284,Közép-Magyarország TB - TB Gyermek II D Standard 2025.03.02,9284,0
9285,IX. Eraklin Kupa Klubközi Táncverseny - Felnõtt D Standard 2019.11.03,9285,0
9286,"IV. FULLDANCE KUPA ORSZÁGOS IFJÚSÁGI-FELNŐTT LATIN, JUNIOR STANDARD ÉS PROFESSZIONISTA STANDARD RANGLISTAVERSENY ÉS KLUBKÖZI TÁNCVERSENY - Junior I C LAT 2017.04.08",9286,0
9287,Szoke Tisza 2019. Klubközi Nemzetközi Táncverseny - Felnőtt D LAT 2019.06.15,9287,0
9288,"Felnőtt- Ifjúsági Standard, Junior Tíztánc Ranglista, Professzionista Latin Ranglistaverseny - RL Junior Tíztánc 2016.11.19",9288,0
9289,iDanceKupa 2015 - Felnőtt D LAT 2015.05.09,9289,0
9290,"I. Szoldance Kupa -Hattánc, Nyolctánc Országos Bajnokság és Klubközi Táncverseny - Junior II C LAT 2023.02.11",9290,0
9291,XI. Eraklin Kupa- D Országos Bajnokság - OB Junior II D Standard 2022.10.08,9291,0
9292,30. Bem kupa - Ifjúsági E LAT 2019.05.12,9292,0
9293,Nyugat-Magyarország Területi Bajnokság - TB Junior II D LAT 2017.03.18,9293,0
9294,"B, A, S és Senior Open Országos Bajnokság - Junior II. ""B"" LAT OB 2014.12.13",9294,0
9295,"II. Szoldance Kupa, Hattánc-Nyolctánc OB, Felnőtt- Ifjúsági Latin Ranglista - OB Gyermek II D Nyolctánc 2024.02.10",9295,0
9296,"VII. Forma Kupa - Gyerek II. ""C"" Standard 2014.04.12",9296,0
9297,Balaton Summer Táncverseny - Senior II E Standard 2022.08.14,9297,0
9298,Nyugat- Magyarország Területi Bajnokság - TB Felnőtt B LAT 2019.03.02,9298,0
9299,Balaton Summer Táncverseny - Felnõtt C Standard 2021.08.15,9299,0
9300,Nyugat-Magyarország TB - TB Gyermek II E Standard 2025.03.01,9300,0
9301,-  0000.00.00,9301,0
9302,II. C&M KUPA - Junior I E Standard 2017.10.08,9302,0
9303,XXII. ZÁNKAI TÁNCFESZTIVÁL - Ifjúsági B LAT 2016.08.26,9303,0
9304,XVI. FEKETE SAS KUPA - Felnőtt E Standard 2021.11.06,9304,0
9305,Kelet-Magyarország Területi Bajnokság - TB Ifjúsági A LAT 2015.03.07,9305,0
9306,"TáncSport Magyar Bajnokság, C és B Tíztánc Országos Bajnokság - Junior II E LAT 2023.04.16",9306,0
9307,XIV. Hatvan Kupa - Ifjúsági E LAT 2022.05.07,9307,0
9308,XV. Fekete Sas kupa - Ifjúsági D LAT 2020.10.31,9308,0
9309,MTÁSZ Pest-megyei Régió Bajnokság - TB Junior II E Standard 2016.03.12,9309,0
9310,35. Bem kupa - Junior I E LAT 2024.09.28,9310,0
9311,Kelet-Magyarország Területi Bajnokság - Felnőtt - E - Standard 2014.02.22,9311,0
9312,"Tíztánc MB, Nyolctánc MB - Forma kupa - Felnőtt S LAT 2022.03.19",9312,0
9313,XXII. Lászlóvill Kupa - Junior II D Standard 2024.04.13,9313,0
9314,12. Danza Kupa - Junior II C Tíztánc 2020.03.01,9314,0
9315,IV. Sundance Kupa E hattánc D Nyolctánc OB - Junior II C Standard 2021.05.08,9315,0
9316,"B-A-S Országos Bajnokság, Senior Open Országos Bajnokság, II. Nyíri Lajos Emlékverseny - OB Felnőtt B Standard 2018.12.15",9316,0
9317,Szőke Tisza 2024 Nemzetközi Táncverseny - Junior I D STT 2024.06.16,9317,0
9318,Buda Open 2018 - Klubközi Versenyek - Ifjúsági D Standard 2018.04.28,9318,0
9319,XXII. Gála Kupa és ParaDance MB - Ifjúsági D LAT 2021.09.19,9319,0
9320,"ISIS DANCE OPEN Felnőtt, Ifjúsági Latin és Junior Tíztánc Ranglista és Klubközi Verseny - Ifjúsági ""A"" Standard 2014.10.19",9320,0
9321,XXV. Gála Kupa - Szóló Gyermek II. E LAT 2024.10.20,9321,0
9322,"E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság és Klubközi Verseny - Junior II D Standard 2020.09.12",9322,0
9323,II. Sundance Kupa - D Országos Bajnokság - Felnőtt C LAT 2018.10.06,9323,0
9324,"VIII. Gemenc Kupa E 6Tánc, D 8Tánc OB és U21 Tíztánc Magyar Bajnokság - Felnőtt ""E"" Hattánc 2014.03.29",9324,0
9325,Közép-Magyarország Területi Bajnokság - Ifjúsági A LAT 2022.02.20,9325,0
9326,I. Érdi Kupa - Szóló Junior I. C LAT 2025.02.02,9326,0
9327,XVIII. Gála Kupa - Ifjúsági C Standard 2017.10.29,9327,0
9328,XI. Kner Kupa- Klubközi és Szabadidősport Táncverseny - Gyermek II - Junior I középhaladó duó latin 2019.03.24,9328,0
9329,Kelet-Magyarország Területi Bajnokság - Szóló Junior I. D Standard 2024.03.02,9329,0
9330,Nyugat- Magyarország Területi Bajnokság - TB Felnőtt C LAT 2023.02.25,9330,0
9331,"Botafogo Kupa U21 standard MB, U21 latin MB, Kűr MB - Felnőtt B LAT 2022.05.14",9331,0
9332,XVII. Hatvan Kupa - Ifjúsági C LAT 2025.04.12,9332,0
9333,"V. Duna Kupa D Országos Bajnokság - Junior I. ""D"" Standard OB 2014.11.16",9333,0
9334,"XXIV. Gála Kupa,U21 Standard és Latin Magyar Bajnokság - Ifjúsági B LAT 2023.10.15",9334,0
9335,Kelet-Magyarország Területi Bajnokság - TB Ifjúsági B LAT 2018.03.03,9335,0
9336,"Lászlóvill Kupa RL, Klubközi Táncverseny - RL Professzionista Felnőtt  LAT 2019.05.18",9336,1
9337,C Országos Bajnokság és Klubközi Táncverseny - Junior II D LAT 2022.11.05,9337,0
9338,"IX. Forma Kupa, D Országos Bajnokság - Ifjúsági E Standard 2015.11.07",9338,0
9339,I. C&M KUPA - Senior I D LAT 2016.10.02,9339,0
9340,Közép-Magyarország Területi Bajnokság - TB Senior III D Standard 2023.02.26,9340,0
9341,Balaton Summer Táncverseny - Gyermek I E Standard 2022.08.12,9341,0
9342,"iDance Kupa 2014 Felnőtt, Ifjúsági Tíztánc és Junior Latin Ranglista - Junior I. ""C"" LAT 2014.11.08",9342,0
9343,"IX. Forma Kupa, D Országos Bajnokság - OB Felnőtt D Standard 2015.11.07",9343,0
9344,Kelet-Magyarország TB - TB Felnőtt C LAT 2025.03.01,9344,0
9345,9. Danza Kupa Újpest - Senior II E Standard 2017.10.15,9345,0
9346,"II. Szoldance Kupa, Hattánc-Nyolctánc OB, Felnőtt- Ifjúsági Latin Ranglista - Junior II D LAT 2024.02.10",9346,0
9347,XI. Eraklin Kupa- D Országos Bajnokság - OB Felnőtt D LAT 2022.10.08,9347,0
9348,XI. Ametiszt kupa - Ifjúsági C LAT 2015.10.10,9348,0
9349,34. Bem kupa - Senior IV Open Standard 2023.10.01,9349,0
9350,TáncSport Magyar Bajnokságok 2018/Hungarian Dance Open 2018 - WDSF OPEN STANDARD SENIOR II 2018.02.10,9350,0
9351,"E OB, U21 tíztánc MB és klubközi táncverseny - Felnőtt B LAT 2021.09.11",9351,0
9352,"SZIGO Kupa Felnőtt-Ifjúsági Latin, Junior Tíztánc, Senior Latin Ranglistaverseny - Junior II E LAT 2018.11.25",9352,0
9353,"Botafogo Kupa, Országos Ranglista és klubközi táncversenyek - Ifjúsági C LAT 2024.04.27",9353,0
9354,Universe Kupa - Felnőtt B Standard 2018.05.19,9354,0
9355,Kelet-Magyarország Területi Bajnokság - Junior I D Standard 2022.02.19,9355,0
9356,"XIII. Eraklin Kupa- D Országos Bajnokság, Cséplő Dániel Emlékkupa - Szóló Gyermek II. E LAT 2024.10.05",9356,0
9357,"MTÁSZ E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság és Klubközi Verseny - MB U21 Tíztánc 2018.09.15",9357,0
9358,"SZIGO Kupa Felnőtt-Ifjúsági Tíztánc, Junior Latin Ranglista, Professzionista Latin Ranglistaverseny - Felnőtt E LAT 2017.03.25",9358,0
9359,B-A-S és Senior Open Országos Bajnokság és Klubközi táncverseny - OB Junior I B LAT 2023.11.25,9359,0
9360,"E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság - OB Junior II E Standard 2023.09.09",9360,0
9361,Szigo Kupa - Gyermek II E Standard 2021.06.12,9361,0
9362,Közép-Magyarország TB - Szóló Ifjúsági D Standard 2025.03.02,9362,0
9363,XXI. Gála Kupa - Ifjúsági E LAT 2019.10.27,9363,0
9364,"Lászlóvill Kupa Felnőtt-Ifjúsági Latin, Junior Tíztánc, Senior Latin és Professzionista Standard Ranglista és Klubközi Táncverseny - Felnőtt C Standard 2018.03.24",9364,0
9365,Bem kupa - Ifjúsági-Felnőtt E Standard 2016.12.04,9365,0
9366,"E OB, U21 Tíztánc MB és Klubközi Verseny - Szóló Ifjúsági E Standard 2022.09.10",9366,0
9367,XVI. Kistelek Open - Junior II BASIC LAT 2019.09.28,9367,0
9368,XIII. Ametiszt Kupa - Felnőtt B Standard 2017.12.03,9368,0
9369,"Felnőtt-Ifjúsági Standard, Junior Tíztánc, Senior Standard, Profi Latin RL - Junior II D Standard 2023.12.09",9369,0
9370,"iDanceKupa2016 - Felnőtt-Ifjúsági Tíztánc, Junior Latin Ranglista, Professzionista Latin Ranglistaverseny - Junior LAT Ranglista 2016.03.19",9370,0
9371,Balaton Summer Táncverseny - Szóló Felnőtt E LAT 2024.08.11,9371,1
9372,Szigo Kupa - Junior I E LAT 2023.04.01,9372,0
9373,"I. Danza Kupa - Junior II. ""C"" LAT 2014.06.28",9373,0
9374,SAVARIA Nemzetközi Táncverseny - Junior II C Standard 2024.12.15,9374,0
9375,Szőke Tisza 2018. Klubközi Táncverseny - Ifjúsági E Standard 2018.06.16,9375,0
9376,Nyugat- Magyarország Területi Bajnokság -  Senior I Open Standard 2020.03.07,9376,0
9377,XIV. Kistelek Open - Junior II BASIC Standard 2017.09.23,9377,0
9378,"C Országos Bajnokság, U21 Standard és Latin Magyar Bajnokság és Klubközi Verseny - Junior II E LAT 2015.11.14",9378,0
9379,XIII. Kistelek Open - Felnőtt E Standard 2016.09.24,9379,0
9380,Pest Megyei Régió Területi Bajnokság - TB Junior II D LAT 2015.03.07,9380,0
9381,SZILVER Kupa Klubközi Táncverseny - Ifjúsági E Standard 2023.06.03,9381,0
9382,"C és B Tíztánc, E Hattánc, D Nyolctánc OB és Klubközi Táncverseny - OB Senior I Open Tíztánc 2022.04.09",9382,0
9383,VIII. Eraklin Kupa Klubközi és Cséplő Dániel Emlékkupa Szabadidős Táncverseny - Ifjúsági B LAT 2018.11.11,9383,0
9384,Kelet-Magyarország Területi Bajnokság - Felnőtt E LAT 2021.03.06,9384,0
9385,"E OB, U21 10 Tánc MB és Klubközi Verseny - Szóló Felnőtt E Standard 2024.09.07",9385,0
9386,Kelet-Magyarország Területi Bajnokság - Felnőtt A LAT 2022.02.19,9386,0
9387,"Közép-Magyarország TerületiBajnokság, Kerekesszékes MB -  Junior II D LAT 2020.03.07",9387,0
9388,MTÁSZ E Országos Bajnokság és Klubközi Verseny - OB Gyermek II E LAT 2016.10.01,9388,0
9389,Kelet-Magyarország Területi Bajnokság - TB Junior II D Standard 2016.03.12,9389,0
9390,"Lászlóvill Kupa Felnőtt-Ifjúsági Standard, Junior Tíztánc Ranglista és Klubközi Verseny - Junior II. ""D"" LAT 2014.04.26",9390,0
9391,"U21 standard MB, U21 latin MB, Kűr MB - Ifjúsági D LAT 2020.09.26",9391,0
9392,DanceNet Kupa - Ifjúsági E Standard 2025.01.25,9392,0
9393,MTÁSZ E Országos Bajnokság és Klubközi Verseny - Felnőtt B LAT 2017.09.30,9393,0
9394,II. Fonyód Kupa - Ifjúsági D Standard 2016.06.12,9394,0
9395,TáncSport Magyar Bajnokságok klubközi versenyei - Szóló Ifjúsági E LAT 2024.03.24,9395,0
9396,TáncSport Magyar Bajnokságok - Ifjúsági Standard Magyar Bajnokság 2015.02.08,9396,0
9397,Kelet-Magyarország Területi Bajnokság - Junior I. Közép-Haladó LAT 2023.02.25,9397,0
9398,C és B Tíztánc OB és klubközi Táncverseny - Junior II C LAT 2021.08.21,9398,0
9399,Kelet-Magyarország TB - Szóló Junior I. Kezdő LAT 2025.03.01,9399,0
9400,Danza Táncsport Egyesület - Felnőtt C Standard 2019.10.12,9400,1
9401,"B-A-S Országos Bajnokság, Senior Open Országos Bajnokság - OB Senior I Open LAT 2016.12.10",9401,0
9402,Nyugat-Magyarország Területi Bajnokság - TB Senior II D Standard 2017.03.18,9402,0
9403,"Felnőtt-Ifjúsági Latin, Junior Standard, Senior Latin és Profi Standard Ranglista - Felnőtt D LAT 2019.04.27",9403,0
9404,"E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság - Szóló Ifjúsági E LAT 2023.09.09",9404,0
9405,VI. Eraklin Kupa - Gyermek I E LAT 2016.11.19,9405,0
9406,X. Zala Open - Felnőtt Standard Mix / Adult Formation Standard 2017.10.28,9406,0
9407,"V. Eraklin Kupa, E Országos Bajnokság, U21 Tíztánc Magyar Bajnokság - OB Senior I E LAT 2015.10.24",9407,0
9408,C Országos Bajnokság és Klubközi Táncverseny - OB Senior I C LAT 2022.11.05,9408,0
9409,Kelet-Magyarország Területi Bajnokság - TB Junior II D LAT 2018.03.03,9409,0
9410,"XV. Zala Open Formációs és Kűr MB, Nemzetközi Formációs Verseny és Szabadidősport Kupa - Formáció Felnőtt Lányformáció Standard 2023.10.14",9410,0
9411,"V. Duna Kupa D Országos Bajnokság - Junior II. ""E"" Standard 2014.11.16",9411,0
9412,XVII. Hatvan Kupa - Junior II D Standard 2025.04.12,9412,0
9413,"Botafogo Kupa U21 standard MB, U21 latin MB, Kűr MB - Kűr MB Felnőtt  LAT 2022.05.14",9413,0
9414,Nyugat- Magyarország Területi Bajnokság - TB Ifjúsági D LAT 2023.02.25,9414,0
9415,Közép-Magyarország Területi Bajnokság - TB Felnőtt C Standard 2024.03.03,9415,0
9416,I. Érdi Kupa - Gyermek II D LAT 2025.02.02,9416,0
9417,XVIII. Gála Kupa - Felnőtt B Standard 2017.10.29,9417,0
9418,"SZIGO Kupa Felnőtt-Ifjúsági Latin, Junior Tíztánc, Senior Latin Ranglistaverseny - Felnőtt D LAT 2018.11.25",9418,0
9419,-  0000.00.00,9419,0
9420,Hungarian Open - Junior II E Standard 2018.10.14,9420,0
9421,Ritmo Kupa - Felnőtt B LAT 2024.11.09,9421,0
9422,XXII. Gála Kupa és ParaDance MB - Junior I C LAT 2021.09.19,9422,0
9423,Szőke Tisza 2024 Nemzetközi Táncverseny - Felnőtt C STT 2024.06.16,9423,0
9424,Buda Open 2018 - Klubközi Versenyek - Felnőtt E Standard 2018.04.28,9424,0
9425,29. Bem kupa - Senior II E Standard 2018.12.09,9425,0
9426,"MTÁSZ E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság és Klubközi Verseny - OB Gyermek I E LAT 2018.09.15",9426,0
9427,Zala Open Formációs Magyar Bajnokság - Formáció Felnőtt Nagy csapat Standard 2024.10.19,9427,0
9428,TáncSport Magyar Bajnokságok 2016 - Kűr MB Felnőtt LAT 2016.01.31,9428,0
9429,Kelet-Magyarország Területi Bajnokság - Ifjúsági C Standard 2022.02.19,9429,0
9430,"XIV. RexTerra Kupa, Ranglista és klubközi versenyek - Junior I E Standard 2019.11.30",9430,0
9431,"Botafogo Kupa, Országos Ranglista és klubközi táncversenyek - Felnőtt E LAT 2024.04.27",9431,0
9432,"iDance X - Felnőtt-Ifjúsági Standard, Junior Tíztánc, Senior Standard és Professzionista Latin Ranglistaversen,és Klubközi Táncverseny - Junior I C LAT 2018.05.26",9432,0
9433,"SZIGO Kupa Felnőtt-Ifjúsági Latin, Junior Tíztánc, Senior Latin Ranglistaverseny - Junior I C LAT 2018.11.25",9433,0
9434,"III. FULLDANCE KUPA OPEN FORMÁCIÓS RANGLISTA, RISING STAR STANDARD-LATIN ÉS KLUBKÖZI TÁNCVERSENY - Felnőtt E Standard 2016.04.16",9434,0
9435,"E OB, U21 tíztánc MB és klubközi táncverseny - Ifjúsági A LAT 2021.09.11",9435,0
9436,TáncSport Magyar Bajnokságok 2018/Hungarian Dance Open 2018 - WDSF OPEN LAT JUNIOR II 2018.02.10,9436,0
9437,34. Bem kupa - Junior II D Standard 2023.10.01,9437,0
9438,"Lászlóvill Kupa Felnőtt-Ifjúsági Standard, Junior Tíztánc Ranglista és Klubközi Verseny - Felnőtt B Standard 2017.04.23",9438,0
9439,XI. Ametiszt kupa - Junior II C Standard 2015.10.10,9439,0
9440,VIII. Kner Kupa- C és B Tíztánc OB és Klubközi Táncverseny - Senior II Open Tíztánc Országos Bajnokság 2015.04.11,9440,0
9441,XI. Eraklin Kupa- D Országos Bajnokság - Ifjúsági B LAT 2022.10.08,9441,0
9442,Nyugat-Magyarország Területi Bajnokság - TB Junior II D Standard 2024.03.02,9442,0
9443,III. Szoldance Kupa - OB Senior I D Nyolctánc 2025.02.08,9443,0
9444,"Felnőtt-Ifjúsági Tíztánc, Junior Standard Ranglista - Junior II D LAT 2017.10.21",9444,0
9445,TáncSport Magyar Bajnokságok 2017 - Senior I-II Tíztánc Magyar Bajnokság 2017.02.05,9445,0
9446,"iDance Kupa 2014 Felnőtt, Ifjúsági Tíztánc és Junior Latin Ranglista - Ifjúsági ""B"" LAT 2014.11.08",9446,0
9447,Balaton Summer Táncverseny - Junior II D LAT 2022.08.12,9447,0
9448,Közép-Magyarország Területi Bajnokság - TB Senior II C LAT 2023.02.26,9448,0
9449,Kelet-Magyarország Területi Bajnokság - Felnőtt A LAT 2021.03.06,9449,0
9450,"C és B Tíztánc, E Hattánc, D Nyolctánc OB és Klubközi Táncverseny - OB Senior IV C Tíztánc 2022.04.09",9450,0
9451,"Felnőtt-Ifjúsági Tíztánc, Junior Latin, Senior Standard Ranglista és Klubközi Verseny - Ifjúsági ""D"" Standard 2014.05.17",9451,0
9452,SZILVER Kupa Klubközi Táncverseny - Senior I D Standard 2023.06.03,9452,0
9453,Pest Megyei Régió Területi Bajnokság - TB Ifjúsági B STT 2015.03.07,9453,0
9454,XIII. Kistelek Open - Felnőtt C Standard 2016.09.24,9454,0
9455,"Közép-Magyarország TerületiBajnokság, Kerekesszékes MB -  Senior IV D Standard 2020.03.07",9455,0
9456,XXIII.Zánkai Táncfesztivál (2017) - Felnőtt D LAT 2017.08.20,9456,0
9457,Nyugat- Magyarország Területi Bajnokság -  Junior I E LAT 2020.03.07,9457,0
9458,"I. Danza Kupa - Gyerek II. ""E"" Standard 2014.06.28",9458,0
9459,Balaton Summer Táncverseny - Junior I E Standard 2024.08.11,9459,0
9460,IV. Press Dance Táncverseny - Ifjúsági E LAT 2016.03.14,9460,0
9461,"Felnőtt és Ifjúsági Tíztánc, Junior Latin, Senior Tíztánc és Profi Standard Ranglista - Felnőtt B LAT 2019.09.21",9461,0
9462,XVIII.Kistelek Open - Junior I D Standard 2022.09.17,9462,0
9463,Bem kupa - Gyermek II E LAT 2016.12.04,9463,0
9464,"ISIS DANCE OPEN-Felnőtt-Ifjúsági-Senior Tíztánc, Junior Standard,  Professional Latin - Junior I E LAT 2019.10.19",9464,0
9465,XXI. Gála Kupa - Junior II B LAT 2019.10.27,9465,0
9466,"FLN IFI SEN Latin, JUN Standard, Profi Standard Ranglista és Klubközi táncverseny - Junior II D LAT 2021.06.05",9466,0
9467,Közép-Magyarország TB - Szóló Junior II. C LAT 2025.03.02,9467,0
9468,B-A-S és Senior Open Országos Bajnokság és Klubközi táncverseny - OB Senior I Open LAT 2023.11.25,9468,0
9469,"SZIGO Kupa Felnőtt-Ifjúsági Tíztánc, Junior Latin Ranglista, Professzionista Latin Ranglistaverseny - Felnőtt C LAT 2017.03.25",9469,0
9470,DanceNet Kupa - Junior I E Standard 2022.12.03,9470,0
9471,III. Danza Kupa - Ifjúsági D Standard 2015.04.19,9471,0
9472,XVII. Gála Kupa - Ifjúsági E LAT 2016.11.06,9472,0
9473,"E Országos Bajnokság, U21 10 Tánc Magyar Bajnokság - OB Senior I E LAT 2023.09.09",9473,0
9474,"Felnőtt-Ifjúsági Latin, Junior Standard, Senior Latin és Profi Standard Ranglista - Ifjúsági C LAT 2019.04.27",9474,0
9475,"E OB, U21 Tíztánc MB és Klubközi Verseny - Szóló Gyermek E LAT 2022.09.10",9475,0
9476,XXI. Zánkai Táncfesztivál - Gyermek I E Standard 2015.08.25,9476,0
9477,VII. Danza Kupa - Junior II E LAT 2017.03.19,9477,0
9478,"ISIS DANCE OPEN-Felnőtt-Ifjúsági-Senior Tíztánc, Junior Standard,  Professional Latin - Felnőtt E + D LAT 2019.10.19",9478,0
9479,C és B Tíztánc OB és klubközi Táncverseny - OB Junior I B Tíztánc 2021.08.21,9479,0
9480,Nyugat-Magyarország TB - Szóló Gyermek I. E LAT 2025.03.01,9480,0
9481,Budapesti Területi Bajnokság - TB Felnőtt B Standard 2019.03.02,9481,0
9482,Kelet-Magyarország Területi Bajnokság - Szóló Felnőtt Kezdő LAT 2023.02.25,9482,0
9483,TáncSport Magyar Bajnokságok - Gyermek LAT Magyar Bajnokság 2015.02.22,9483,0
9484,Spirit Kupa Kiskunmajsa - Felnőtt C LAT 2021.10.30,9484,0
9485,II. Fonyód Kupa - Senior II E LAT 2016.06.12,9485,0
9486,TáncSport Magyar Bajnokságok klubközi versenyei - Senior III D LAT 2024.03.24,9486,0
9487,DanceNet Kupa - Junior I E Standard 2025.01.25,9487,0
9488,MTÁSZ E Országos Bajnokság és Klubközi Verseny - Felnőtt D LAT 2017.09.30,9488,0
9489,TáncSport Magyar Bajnokság 2020 - Formáció Felnőtt A Liga LAT 2020.10.03,9489,0
9490,II. Spirit Kupa WDSF Felnőtt Latin Világkupa - Ifjúsági E STT 2022.04.02,9490,0
9491,"Lászlóvill Kupa Felnőtt-Ifjúsági Standard, Junior Tíztánc Ranglista és Klubközi Verseny - Junior I. ""E"" LAT 2014.04.26",9491,0
9492,Kelet-Magyarország Területi Bajnokság - TB Junior I D Standard 2016.03.12,9492,0
9493,"Közép-Magyarország TerületiBajnokság, Kerekesszékes MB -  Junior I E Standard 2020.03.07",9493,0
9494,V. Sundance Kupa C és B Tíztánc OB - Junior I E LAT 2024.04.06,9494,0
9495,Kelet-Magyarország Területi Bajnokság - Felnőtt S LAT 2022.02.19,9495,0
9496,"Senior-Felnőtt-Ifjúsági Tíztánc, Junior Standard, Profi Latin RL és Klubközi verseny - Junior I D Standard 2024.06.01",9496,0
9497,X. Kner Kupa - klubközi táncverseny - Ifjúsági D LAT 2018.04.29,9497,0
9498,TáncSport Magyar Bajnokság és WDSF Hungarian Dance Open 2019 - MB Felnőtt Standard 2019.02.03,9498,0
9499,"U21 STANDARD MB,U21 LATIN MB és Kűr MB - Kűr Professzionista Ranglista Senior I Standard 2021.05.15",9499,0
9500,"II. Danza Kupa - Felnőtt ""C"" LAT 2014.10.11",9500,0
9501,Forma Kupa - D Országos Bajnokság - OB Felnőtt D Standard 2021.10.02,9501,0
9502,XIV. Ritmo Kupa Klubközi és Szabadidős Táncverseny - Gyerek II. lány szóló latin kezdő 2018.09.29,9502,0
9503,XII. Hatvan Kupa - Ifjúsági E LAT 2020.08.30,9503,0
9504,Ritmo Kupa - Szóló Junior I. C LAT 2024.11.09,9504,0
9505,-  0000.00.00,9505,0
9506,VIII. Gemenc Kupa - Gyerek - Junior Haladó LAT 2014.03.30,9506,0
9507,Kelet-Magyarország Területi Bajnokság - TB Junior II C Standard 2024.03.02,9507,0
9508,11. Danza Kupa - Felnőtt A LAT 2019.04.06,9508,0
9509,I. Érdi Kupa - Szóló Gyermek II. C LAT 2025.02.02,9509,0
9510,Világtáncfesztivál - World Dance Festival - WDSF WORLD OPEN LAT ADULT 2017.11.04,9510,0
9511,"Felnőtt, Ifjúsági Standard Junior Tíztánc Ranglista és klubközi verseny - Junior II. ""D"" Standard 2014.11.29",9511,0
9512,"Botafogo Kupa U21 standard MB, U21 latin MB, Kűr MB - MB U21  Standard 2022.05.14",9512,0
9513,"Tíztánc Magyar Bajnokság, Nyolctánc Magyar Bajnokság - Junior II C LAT 2023.03.18",9513,0
9514,XI. Hatvan Kupa - J1+J2-E-STT 2019.06.02,9514,1
9515,"Felnőtt-ifjúsági Tíztánc, Junior Standard, Senior Tíztánc és Professzionista Latin Ranglista verseny - Ifjúsági D Standard 2018.02.24",9515,0
9516,"Ametiszt Kupa és Senior-Felnőtt-Ifjúsági tíztánc, Junior latin, Profi standard RL - RL Felnőtt  Tíztánc 2023.10.28",9516,0
9517,-  0000.00.00,9517,0
9518,"V. Eraklin Kupa, E Országos Bajnokság, U21 Tíztánc Magyar Bajnokság - Junior II D LAT 2015.10.24",9518,0
9519,Ametiszt Kupa - Ifjúsági D Standard 2022.10.29,9519,0
9520,I. Fonyód Kupa - Ifjúsági C Standard 2015.06.07,9520,0
9521,RITMO KUPA - Junior II D Standard 2022.06.04,9521,0
9522,Közép-Magyarország Területi Bajnokság - TB Junior I E Standard 2023.02.26,9522,0
9523,Nyugat-Magyarország Területi Bajnokság - TB Felnőtt A LAT 2024.03.02,9523,0
9524,Kelet-Magyarország TB - TB Senior I E Standard 2025.03.01,9524,0
9525,"XI FORMA kupa D országos Bajnokság, U 21 Tíztánc Magyar Bajnoksága - Junior II B LAT 2017.10.14",9525,0
9526,"ISIS DANCE OPEN: Felnőtt-Ifjúsági Tíztánc ranglista, Junior Standard ranglista - Ifjúsági A Standard 2015.10.17",9526,0
9527,33. Bem kupa - Ifjúsági C LAT 2022.10.16,9527,0
9528,"VIII. FORMA KUPA C Osztályos Országos Bajnokság - Ifjúsági ""D"" LAT 2014.12.06",9528,0
9529,"E Hattánc Országos Bajnokság, D Nyolctánc Országos Bajnokság - Senior I E 6T - ORSZÁGOS BAJNOKSÁG 2018.02.17",9529,0
9530,SAVARIA Táncverseny - Junior I C Standard 2023.09.24,9530,0
9531,-  0000.00.00,9531,0
9532,"Botafogo Kupa, U21 STT, LAT és  Kűr Magyar Bajnokságok - Junior I D LAT 2024.04.28",9532,0
9533,X. Hatvan Kupa - Junior II E LAT 2018.05.06,9533,0
9534,XIII. FEKETE SAS KUPA - Gyermek-Junior-Ifjúsági haladó latin szóló 2018.11.18,9534,0
9535,"VILÁGTÁNCFESZTIVÁL - FELNŐTT-IFJÚSÁGI LATIN, JUNIOR STANDARD, SENIOR LATIN, PROFESSZIONISTA STANDARD RANGLISTAVERSENY, KLUBKÖZI TÁNCVERSENYEK - Gyermek II E LAT 2018.05.05",9535,0
9536,Nyugat- Magyarország Területi Bajnokság - Gyermek II E LAT 2022.02.19,9536,0
9537,XV. Kistelek Open - WDSF SENIOR I OPEN STANDARD 2018.09.22,9537,0
9538,"XIII. Eraklin Kupa- D Országos Bajnokság, Cséplő Dániel Emlékkupa - Felnőtt B Standard 2024.10.05",9538,0
9539,"IV. FULLDANCE KUPA ORSZÁGOS IFJÚSÁGI-FELNŐTT LATIN, JUNIOR STANDARD ÉS PROFESSZIONISTA STANDARD RANGLISTAVERSENY ÉS KLUBKÖZI TÁNCVERSENY - Junior I E LAT 2017.04.08",9539,0
9540,C és B Tíztánc Országos Bajnokság és Klubközi Táncverseny - Gyermek II D Standard 2018.04.14,9540,0
9541,III. Sundance Kupa és Ranglista Bajnokság - Junior II D LAT 2019.11.02,9541,0
9542,Lászlóvill Kupa - Ranglista Junior  LAT 2021.06.19,9542,0
9543,Közép-Magyarország TB - TB Junior II D Standard 2025.03.02,9543,0
