id,name,eventId
12278,1.Forduló,9088
12279,2.Forduló,9088
12280,Elődöntő,9088
12281,Döntő,9088
12282,6.Forduló,9089
12283,Döntő,9090
12284,Elődöntő,9091
12285,Döntő,9091
12286,Döntő,9092
12287,Elődöntő,9093
12288,Döntő,9093
12289,Döntő,9094
12290,Elődöntő,9095
12291,Döntő,9095
12292,Döntő,9096
12293,4.Forduló,9097
12294,Döntő,9098
12295,Döntő,9099
12296,Döntő,9100
12297,Döntő,9101
12298,Döntő,9102
12299,Döntő,9103
12300,Döntő,9104
12301,Döntő,9105
12302,Döntő,9106
12303,Döntő,9107
12304,Döntő,9108
12305,Elődöntő,9109
12306,Döntő,9109
12307,1.Forduló,9110
12308,Elődöntő,9110
12309,Döntő,9110
12310,Döntő,9111
12311,Döntő,9112
12312,Döntő,9113
12313,Döntő,9114
12314,Elődöntő,9115
12315,Döntő,9115
12316,Döntő,9116
12317,Elődöntő,9117
12318,Döntő,9117
12319,1.Forduló,9118
12320,2.Forduló,9118
12321,Elődöntő,9118
12322,Döntő,9118
12323,Döntő,9119
12324,Döntő,9120
12325,Elődöntő,9122
12326,Döntő,9122
12327,Elődöntő,9123
12328,Döntő,9123
12329,Döntő,9124
12330,Döntő,9125
12331,Döntő,9126
12332,Döntő,9127
12333,Döntő,9128
12334,Döntő,9129
12335,Elődöntő,9130
12336,Döntő,9130
12337,Elődöntő,9131
12338,Döntő,9131
12339,Döntő,9133
12340,Section 1,9134
12341,Döntő,9135
12342,Döntő,9136
12343,Döntő,9137
12344,Elődöntő,9138
12345,Döntő,9138
12346,Elődöntő,9140
12347,Döntő,9140
12348,Döntő,9141
12349,Döntő,9142
12350,Döntő,9143
12351,Elődöntő,9144
12352,Döntő,9144
12353,Döntő,9145
12354,Döntő,9146
12355,Section 1,9147
12356,Döntő,9148
12357,Döntő,9149
12358,Döntő,9150
12359,Döntő,9151
12360,Döntő,9153
12361,Döntő,9154
12362,Döntő,9155
12363,Döntő,9156
12364,Döntő,9157
12365,Döntő,9158
12366,Döntő,9159
12367,Section 1,9160
12368,Elődöntő,9161
12369,Döntő,9161
12370,1.Forduló,9162
12371,Elődöntő,9162
12372,Döntő,9162
12373,Döntő,9163
12374,Döntő,9164
12375,Elődöntő,9165
12376,Döntő,9165
12377,Döntő,9166
12378,Döntő,9167
12379,Döntő,9169
12380,Döntő,9170
12381,Elődöntő,9171
12382,Döntő,9171
12383,Döntő,9172
12384,Elődöntő,9173
12385,Döntő,9173
12386,1.Forduló,9174
12387,2.Forduló,9174
12388,3.Forduló,9174
12389,Elődöntő,9174
12390,Döntő,9174
12391,Döntő,9175
12392,Döntő,9176
12393,Elődöntő,9177
12394,Döntő,9177
12395,Döntő,9178
12396,Döntő,9179
12397,Döntő,9180
12398,5.Forduló,9181
12399,Elődöntő,9182
12400,Döntő,9182
12401,Döntő,9183
12402,Elődöntő,9184
12403,Döntő,9184
12404,Döntő,9185
12405,Döntő,9186
12406,Döntő,9187
12407,Döntő,9188
12408,Döntő,9189
12409,Döntő,9190
12410,Döntő,9191
12411,Döntő,9192
12412,Döntő,9193
12413,Döntő,9194
12414,Döntő,9195
12415,Döntő,9196
12416,Döntő,9197
12417,1.Forduló,9198
12418,2.Forduló,9198
12419,Elődöntő,9198
12420,Döntő,9198
12421,Döntő,9199
12422,Döntő,9200
12423,Döntő,9201
12424,Döntő,9202
12425,Elődöntő,9203
12426,Döntő,9203
12427,Elődöntő,9205
12428,Döntő,9205
12429,Döntő,9206
12430,1.Forduló,9207
12431,Elődöntő,9207
12432,Döntő,9207
12433,Elődöntő,9208
12434,Döntő,9208
12435,Döntő,9209
12436,Elődöntő,9210
12437,Döntő,9210
12438,Elődöntő,9211
12439,Döntő,9211
12440,5.Forduló,9212
12441,Döntő,9213
12442,Döntő,9214
12443,Döntő,9215
12444,Elődöntő,9216
12445,Döntő,9216
12446,6.Forduló,9218
12447,Elődöntő,9219
12448,Döntő,9219
12449,Döntő,9220
12450,Döntő,9221
12451,Döntő,9222
12452,Döntő,9223
12453,Döntő,9224
12454,1.Forduló,9225
12455,Elődöntő,9225
12456,Döntő,9225
12457,Döntő,9226
12458,Döntő,9227
12459,Döntő,9228
12460,Döntő,9229
12461,Döntő,9230
12462,Döntő,9231
12463,Döntő,9232
12464,1.Forduló,9233
12465,Elődöntő,9233
12466,Döntő,9233
12467,Döntő,9234
12468,Döntő,9236
12469,Döntő,9237
12470,Döntő,9238
12471,Döntő,9239
12472,Döntő,9241
12473,Döntő,9242
12474,Döntő,9243
12475,Döntő,9244
12476,6.Forduló,9245
12477,Elődöntő,9246
12478,Döntő,9246
12479,Döntő,9247
12480,Döntő,9248
12481,Döntő,9249
12482,Döntő,9250
12483,Döntő,9252
12484,Elődöntő,9253
12485,Döntő,9253
12486,Döntő,9254
12487,Döntő,9255
12488,Döntő,9256
12489,Döntő,9257
12490,Elődöntő,9258
12491,Döntő,9258
12492,Döntő,9259
12493,Döntő,9260
12494,Döntő,9261
12495,Döntő,9262
12496,Döntő,9263
12497,Elődöntő,9264
12498,Döntő,9264
12499,Elődöntő,9265
12500,Döntő,9265
12501,Döntő,9266
12502,Döntő,9267
12503,Elődöntő,9268
12504,Döntő,9268
12505,Döntő,9269
12506,Döntő,9270
12507,Döntő,9271
12508,5.Forduló,9272
12509,Elődöntő,9273
12510,Döntő,9273
12511,Elődöntő,9274
12512,Döntő,9274
12513,Elődöntő,9276
12514,Döntő,9276
12515,Elődöntő,9277
12516,Döntő,9277
12517,1.Forduló,9278
12518,Elődöntő,9278
12519,Döntő,9278
12520,1.Forduló,9279
12521,Elődöntő,9279
12522,Döntő,9279
12523,Döntő,9280
12524,Döntő,9281
12525,Döntő,9282
12526,Döntő,9283
12527,Döntő,9284
12528,Döntő,9285
12529,Döntő,9286
12530,Döntő,9287
12531,Elődöntő,9288
12532,Döntő,9288
12533,Elődöntő,9289
12534,Döntő,9289
12535,Elődöntő,9290
12536,Döntő,9290
12537,1.Forduló,9291
12538,Elődöntő,9291
12539,Döntő,9291
12540,Elődöntő,9292
12541,Döntő,9292
12542,1.Forduló,9293
12543,Elődöntő,9293
12544,Döntő,9293
12545,Döntő,9294
12546,Döntő,9295
12547,Döntő,9296
12548,Döntő,9297
12549,Elődöntő,9298
12550,Döntő,9298
12551,Döntő,9299
12552,Döntő,9300
12553,Döntő,9302
12554,Döntő,9303
12555,4.Forduló,9304
12556,Döntő,9305
12557,1.Forduló,9306
12558,2.Forduló,9306
12559,Elődöntő,9306
12560,Döntő,9306
12561,Döntő,9307
12562,Elődöntő,9308
12563,Döntő,9308
12564,Elődöntő,9309
12565,Döntő,9309
12566,Döntő,9310
12567,Döntő,9311
12568,6.Forduló,9312
12569,Döntő,9313
12570,Döntő,9314
12571,Döntő,9315
12572,Döntő,9316
12573,Elődöntő,9317
12574,Döntő,9317
12575,Elődöntő,9318
12576,Döntő,9318
12577,Elődöntő,9319
12578,Döntő,9319
12579,Döntő,9320
12580,Döntő,9321
12581,Elődöntő,9322
12582,Döntő,9322
12583,Döntő,9323
12584,Elődöntő,9324
12585,Döntő,9324
12586,6.Forduló,9325
12587,Döntő,9326
12588,Döntő,9327
12589,Döntő,9328
12590,Döntő,9329
12591,Döntő,9330
12592,Elődöntő,9331
12593,Döntő,9331
12594,Döntő,9332
12595,Elődöntő,9333
12596,Döntő,9333
12597,1.Forduló,9334
12598,Elődöntő,9334
12599,Döntő,9334
12600,Döntő,9335
12601,Section 1,9336
12602,Elődöntő,9337
12603,Döntő,9337
12604,1.Forduló,9338
12605,Elődöntő,9338
12606,Döntő,9338
12607,Döntő,9339
12608,Döntő,9340
12609,Döntő,9341
12610,Döntő,9342
12611,1.Forduló,9343
12612,Elődöntő,9343
12613,Döntő,9343
12614,Döntő,9344
12615,Döntő,9345
12616,Döntő,9346
12617,Elődöntő,9347
12618,Döntő,9347
12619,Döntő,9348
12620,Döntő,9349
12621,1.Forduló,9350
12622,2.Forduló,9350
12623,Elődöntő,9350
12624,Döntő,9350
12625,Elődöntő,9351
12626,Döntő,9351
12627,Döntő,9352
12628,Elődöntő,9353
12629,Döntő,9353
12630,Döntő,9354
12631,5.Forduló,9355
12632,Döntő,9356
12633,Döntő,9357
12634,Döntő,9358
12635,Döntő,9359
12636,Elődöntő,9360
12637,Döntő,9360
12638,Döntő,9361
12639,Döntő,9362
12640,Döntő,9363
12641,Elődöntő,9364
12642,Döntő,9364
12643,Döntő,9365
12644,Döntő,9366
12645,Döntő,9367
12646,Döntő,9368
12647,Elődöntő,9369
12648,Döntő,9369
12649,1.Forduló,9370
12650,Elődöntő,9370
12651,Döntő,9370
12652,Döntő,9371
12653,Elődöntő,9372
12654,Döntő,9372
12655,Döntő,9373
12656,Döntő,9374
12657,Döntő,9375
12658,Döntő,9376
12659,Döntő,9377
12660,Döntő,9378
12661,Döntő,9379
12662,Döntő,9380
12663,Döntő,9381
12664,Döntő,9382
12665,Döntő,9383
12666,Döntő,9384
12667,Döntő,9385
12668,6.Forduló,9386
12669,Elődöntő,9387
12670,Döntő,9387
12671,Elődöntő,9388
12672,Döntő,9388
12673,Elődöntő,9389
12674,Döntő,9389
12675,Döntő,9390
12676,Döntő,9391
12677,Döntő,9392
12678,Döntő,9393
12679,Döntő,9394
12680,1.Forduló,9395
12681,Elődöntő,9395
12682,Döntő,9395
12683,1.Forduló,9396
12684,Elődöntő,9396
12685,Döntő,9396
12686,Döntő,9397
12687,Döntő,9398
12688,Döntő,9399
12689,Section 1,9400
12690,Elődöntő,9401
12691,Döntő,9401
12692,Elődöntő,9402
12693,Döntő,9402
12694,Elődöntő,9403
12695,Döntő,9403
12696,1.Forduló,9404
12697,Elődöntő,9404
12698,Döntő,9404
12699,Döntő,9405
12700,Döntő,9406
12701,Döntő,9407
12702,Döntő,9408
12703,Elődöntő,9409
12704,Döntő,9409
12705,Döntő,9410
12706,Döntő,9411
12707,Döntő,9412
12708,Döntő,9413
12709,Döntő,9414
12710,Döntő,9415
12711,Döntő,9416
12712,Döntő,9417
12713,Döntő,9418
12714,Döntő,9420
12715,Elődöntő,9421
12716,Döntő,9421
12717,Döntő,9422
12718,Döntő,9423
12719,Döntő,9424
12720,Döntő,9425
12721,Döntő,9426
12722,Döntő,9427
12723,Döntő,9428
12724,6.Forduló,9429
12725,Döntő,9430
12726,Elődöntő,9431
12727,Döntő,9431
12728,Döntő,9432
12729,Döntő,9433
12730,Elődöntő,9434
12731,Döntő,9434
12732,Döntő,9435
12733,1.Forduló,9436
12734,Elődöntő,9436
12735,Döntő,9436
12736,Döntő,9437
12737,Döntő,9438
12738,Döntő,9439
12739,Elődöntő,9440
12740,Döntő,9440
12741,Döntő,9441
12742,Döntő,9442
12743,Döntő,9443
12744,Döntő,9444
12745,Döntő,9445
12746,Döntő,9446
12747,Döntő,9447
12748,Döntő,9448
12749,Döntő,9449
12750,Döntő,9450
12751,Elődöntő,9451
12752,Döntő,9451
12753,Döntő,9452
12754,Elődöntő,9453
12755,Döntő,9453
12756,Elődöntő,9454
12757,Döntő,9454
12758,Döntő,9455
12759,Döntő,9456
12760,1.Forduló,9457
12761,Elődöntő,9457
12762,Döntő,9457
12763,Döntő,9458
12764,Döntő,9459
12765,Elődöntő,9460
12766,Döntő,9460
12767,Elődöntő,9461
12768,Döntő,9461
12769,Döntő,9462
12770,Elődöntő,9463
12771,Döntő,9463
12772,Elődöntő,9464
12773,Döntő,9464
12774,Döntő,9465
12775,Döntő,9466
12776,Döntő,9467
12777,Döntő,9468
12778,Elődöntő,9469
12779,Döntő,9469
12780,Döntő,9470
12781,Elődöntő,9471
12782,Döntő,9471
12783,Elődöntő,9472
12784,Döntő,9472
12785,Döntő,9473
12786,Elődöntő,9474
12787,Döntő,9474
12788,Elődöntő,9475
12789,Döntő,9475
12790,Döntő,9476
12791,Döntő,9477
12792,Elődöntő,9478
12793,Döntő,9478
12794,Döntő,9479
12795,Elődöntő,9480
12796,Döntő,9480
12797,Elődöntő,9481
12798,Döntő,9481
12799,Döntő,9482
12800,Elődöntő,9483
12801,Döntő,9483
12802,6.Forduló,9484
12803,Döntő,9485
12804,Döntő,9486
12805,Döntő,9487
12806,Elődöntő,9488
12807,Döntő,9488
12808,Döntő,9489
12809,Döntő,9490
12810,Döntő,9491
12811,Döntő,9492
12812,Döntő,9493
12813,Döntő,9494
12814,6.Forduló,9495
12815,Elődöntő,9496
12816,Döntő,9496
12817,Elődöntő,9497
12818,Döntő,9497
12819,1.Forduló,9498
12820,2.Forduló,9498
12821,Elődöntő,9498
12822,Döntő,9498
12823,Döntő,9499
12824,Elődöntő,9500
12825,Döntő,9500
12826,Elődöntő,9501
12827,Döntő,9501
12828,Döntő,9502
12829,Döntő,9503
12830,Döntő,9504
12831,Döntő,9506
12832,Döntő,9507
12833,Döntő,9508
12834,Döntő,9509
12835,1.Forduló,9510
12836,Reményfutam után,9510
12837,2.Forduló,9510
12838,3.Forduló,9510
12839,Elődöntő,9510
12840,Döntő,9510
12841,Elődöntő,9511
12842,Döntő,9511
12843,Elődöntő,9512
12844,Döntő,9512
12845,Döntő,9513
12846,Section 1,9514
12847,Döntő,9515
12848,1.Forduló,9516
12849,Elődöntő,9516
12850,Döntő,9516
12851,1.Forduló,9518
12852,Elődöntő,9518
12853,Döntő,9518
12854,Döntő,9519
12855,Döntő,9520
12856,Döntő,9521
12857,Döntő,9522
12858,Döntő,9523
12859,Döntő,9524
12860,Döntő,9525
12861,Döntő,9526
12862,1.Forduló,9527
12863,Elődöntő,9527
12864,Döntő,9527
12865,Döntő,9528
12866,Elődöntő,9529
12867,Döntő,9529
12868,Döntő,9530
12869,Elődöntő,9532
12870,Döntő,9532
12871,Döntő,9533
12872,Döntő,9534
12873,Döntő,9535
12874,4.Forduló,9536
12875,Elődöntő,9537
12876,Döntő,9537
12877,Döntő,9538
12878,Elődöntő,9539
12879,Döntő,9539
12880,Döntő,9540
12881,Döntő,9541
12882,1.Forduló,9542
12883,Elődöntő,9542
12884,Döntő,9542
12885,Döntő,9543
12886,Döntő,9544
12887,Elődöntő,9545
12888,Döntő,9545
12889,Döntő,9546
12890,Döntő,9547
12891,Döntő,9548
12892,Elődöntő,9549
12893,Döntő,9549
12894,Döntő,9550
12895,Döntő,9551
12896,Elődöntő,9552
12897,Döntő,9552
12898,Döntő,9553
12899,Döntő,9555
12900,Elődöntő,9556
12901,Döntő,9556
12902,6.Forduló,9557
12903,Elődöntő,9558
12904,Döntő,9558
12905,Döntő,9559
12906,Döntő,9560
12907,Döntő,9561
12908,Döntő,9562
12909,Döntő,9563
12910,Döntő,9564
12911,Döntő,9565
12912,Döntő,9566
12913,Elődöntő,9567
12914,Döntő,9567
12915,Döntő,9568
12916,1.Forduló,9569
12917,Elődöntő,9569
12918,Döntő,9569
12919,Döntő,9570
12920,Döntő,9571
12921,Döntő,9572
12922,Döntő,9573
12923,Döntő,9574
12924,Döntő,9575
12925,Döntő,9576
12926,Döntő,9577
12927,Döntő,9579
12928,Döntő,9580
12929,Döntő,9581
12930,Döntő,9582
12931,1.Forduló,9583
12932,Elődöntő,9583
12933,Döntő,9583
12934,Elődöntő,9584
12935,Döntő,9584
12936,Döntő,9585
12937,Döntő,9586
12938,Döntő,9587
12939,Döntő,9588
12940,Döntő,9589
12941,Döntő,9590
12942,Döntő,9591
12943,Döntő,9592
12944,Döntő,9593
12945,Elődöntő,9594
12946,Döntő,9594
12947,Döntő,9595
12948,Döntő,9596
12949,1.Forduló,9597
12950,Elődöntő,9597
12951,Döntő,9597
12952,Döntő,9598
12953,Döntő,9599
12954,Döntő,9600
12955,Elődöntő,9601
12956,Döntő,9601
12957,Döntő,9602
12958,Döntő,9603
12959,Döntő,9604
12960,Döntő,9605
12961,Döntő,9606
12962,Döntő,9607
12963,Döntő,9608
12964,6.Forduló,9609
12965,5.Forduló,9610
12966,Döntő,9611
12967,Elődöntő,9612
12968,Döntő,9612
12969,Döntő,9614
12970,1.Forduló,9615
12971,Elődöntő,9615
12972,Döntő,9615
12973,Döntő,9616
12974,Döntő,9617
12975,Döntő,9618
12976,Döntő,9619
12977,Döntő,9620
12978,Döntő,9621
12979,1.Forduló,9622
12980,Elődöntő,9622
12981,Döntő,9622
12982,Elődöntő,9624
12983,Döntő,9624
12984,Döntő,9625
12985,Elődöntő,9626
12986,Döntő,9626
12987,Döntő,9627
12988,Section 1,9628
12989,Elődöntő,9629
12990,Döntő,9629
12991,Döntő,9630
12992,Döntő,9631
12993,Döntő,9632
12994,1.Forduló,9633
12995,Reményfutam után,9633
12996,2.Forduló,9633
12997,Elődöntő,9633
12998,Döntő,9633
12999,Döntő,9634
13000,Döntő,9635
13001,Döntő,9636
13002,Döntő,9637
13003,Döntő,9638
13004,11.Forduló,9639
13005,Döntő,9640
13006,Döntő,9641
13007,Elődöntő,9642
13008,Döntő,9642
13009,Döntő,9643
13010,Döntő,9644
13011,5.Forduló,9645
13012,Döntő,9646
13013,Döntő,9647
13014,Döntő,9648
13015,Elődöntő,9649
13016,Döntő,9649
13017,Döntő,9650
13018,Döntő,9651
13019,Elődöntő,9652
13020,Döntő,9652
13021,Elődöntő,9653
13022,Döntő,9653
13023,Döntő,9654
13024,Döntő,9655
13025,Döntő,9656
13026,Döntő,9657
13027,Döntő,9658
13028,Döntő,9659
13029,Döntő,9660
13030,Döntő,9661
13031,Döntő,9662
13032,Döntő,9663
13033,Elődöntő,9664
13034,Döntő,9664
13035,Elődöntő,9665
13036,Döntő,9665
13037,Döntő,9666
13038,Elődöntő,9667
13039,Döntő,9667
13040,Döntő,9668
13041,Döntő,9669
13042,Döntő,9670
13043,1.Forduló,9671
13044,Elődöntő,9671
13045,Döntő,9671
13046,Döntő,9672
13047,1.Forduló,9673
13048,Elődöntő,9673
13049,Döntő,9673
13050,Döntő,9674
13051,Döntő,9675
13052,Elődöntő,9676
13053,Döntő,9676
13054,6.Forduló,9677
13055,Döntő,9678
13056,Elődöntő,9679
13057,Döntő,9679
13058,Section 1,9680
13059,Döntő,9681
13060,Döntő,9682
13061,Döntő,9683
13062,Döntő,9685
13063,Elődöntő,9686
13064,Döntő,9686
13065,Döntő,9687
13066,Elődöntő,9688
13067,Döntő,9688
13068,Döntő,9689
13069,Section 1,9690
13070,Döntő,9691
13071,Döntő,9692
13072,1.Forduló,9693
13073,Elődöntő,9693
13074,Döntő,9693
13075,Elődöntő,9696
13076,Döntő,9696
13077,Döntő,9697
13078,Döntő,9698
13079,1.Forduló,9699
13080,Elődöntő,9699
13081,Döntő,9699
13082,Döntő,9700
13083,Döntő,9701
13084,Döntő,9702
13085,Elődöntő,9703
13086,Döntő,9703
13087,Döntő,9704
13088,Döntő,9705
13089,Section 1,9706
13090,Döntő,9707
13091,Elődöntő,9708
13092,Döntő,9708
13093,Elődöntő,9709
13094,Döntő,9709
13095,Elődöntő,9710
13096,Döntő,9710
13097,Döntő,9711
13098,1.Forduló,9712
13099,Elődöntő,9712
13100,Döntő,9712
13101,Döntő,9713
13102,1.Forduló,9714
13103,Elődöntő,9714
13104,Döntő,9714
13105,Elődöntő,9715
13106,Döntő,9715
13107,Döntő,9716
13108,Elődöntő,9717
13109,Döntő,9717
13110,Döntő,9718
13111,Döntő,9719
13112,Döntő,9720
13113,Döntő,9721
13114,Elődöntő,9722
13115,Döntő,9722
13116,Döntő,9723
13117,Elődöntő,9724
13118,Döntő,9724
13119,1.Forduló,9725
13120,Reményfutam után,9725
13121,2.Forduló,9725
13122,Elődöntő,9725
13123,Döntő,9725
13124,1.Forduló,9726
13125,Elődöntő,9726
13126,Döntő,9726
13127,4.Forduló,9727
13128,Döntő,9728
13129,Elődöntő,9729
13130,Döntő,9729
13131,Döntő,9730
13132,1.Forduló,9731
13133,Elődöntő,9731
13134,Döntő,9731
13135,Elődöntő,9732
13136,Döntő,9732
13137,Elődöntő,9733
13138,Döntő,9733
13139,1.Forduló,9734
13140,Elődöntő,9734
13141,Döntő,9734
13142,Döntő,9735
13143,Döntő,9736
13144,Döntő,9737
13145,Döntő,9738
13146,Döntő,9739
13147,Döntő,9740
13148,5.Forduló,9741
13149,Elődöntő,9742
13150,Döntő,9742
13151,Döntő,9743
13152,6.Forduló,9744
13153,Döntő,9745
13154,Elődöntő,9746
13155,Döntő,9746
13156,Döntő,9747
13157,Döntő,9748
13158,Döntő,9749
13159,Döntő,9750
13160,Döntő,9751
13161,Döntő,9752
13162,Elődöntő,9753
13163,Döntő,9753
13164,1.Forduló,9754
13165,Elődöntő,9754
13166,Döntő,9754
13167,6.Forduló,9755
13168,Döntő,9757
13169,Döntő,9758
13170,Elődöntő,9759
13171,Döntő,9759
13172,Döntő,9760
13173,Döntő,9761
13174,1.Forduló,9762
13175,Elődöntő,9762
13176,Döntő,9762
13177,Döntő,9763
13178,Elődöntő,9764
13179,Döntő,9764
13180,1.Forduló,9765
13181,2.Forduló,9765
13182,Elődöntő,9765
13183,Döntő,9765
13184,Elődöntő,9766
13185,Döntő,9766
13186,Döntő,9767
13187,Döntő,9768
13188,Döntő,9769
13189,Döntő,9770
13190,Döntő,9771
13191,Döntő,9772
13192,Döntő,9773
13193,Elődöntő,9774
13194,Döntő,9774
13195,Döntő,9775
13196,Döntő,9776
13197,Döntő,9777
13198,Elődöntő,9778
13199,Döntő,9778
13200,Döntő,9779
13201,Döntő,9780
13202,Elődöntő,9781
13203,Döntő,9781
13204,Döntő,9782
13205,Elődöntő,9783
13206,Döntő,9783
13207,Elődöntő,9784
13208,Döntő,9784
13209,Döntő,9785
13210,Döntő,9786
13211,Döntő,9788
13212,Elődöntő,9789
13213,Döntő,9789
13214,Section 1,9790
13215,Döntő,9791
13216,Döntő,9792
13217,Section 1,9793
13218,Döntő,9794
13219,Döntő,9795
13220,Elődöntő,9796
13221,Döntő,9796
13222,Elődöntő,9797
13223,Döntő,9797
13224,4.Forduló,9799
13225,Elődöntő,9800
13226,Döntő,9800
13227,Section 1,9801
13228,4.Forduló,9802
13229,Elődöntő,9803
13230,Döntő,9803
13231,Elődöntő,9804
13232,Döntő,9804
13233,Elődöntő,9805
13234,Döntő,9805
13235,Section 1,9806
13236,Döntő,9807
13237,Döntő,9808
13238,Döntő,9809
13239,Döntő,9810
13240,Döntő,9811
13241,Döntő,9812
13242,Döntő,9813
13243,Döntő,9814
13244,Elődöntő,9815
13245,Döntő,9815
13246,Section 1,9816
13247,Section 1,9817
13248,Elődöntő,9818
13249,Döntő,9818
13250,1.Forduló,9819
13251,Elődöntő,9819
13252,Döntő,9819
13253,Döntő,9820
13254,Döntő,9821
13255,Döntő,9822
13256,Elődöntő,9823
13257,Döntő,9823
13258,Elődöntő,9824
13259,Döntő,9824
13260,Elődöntő,9825
13261,Döntő,9825
13262,Döntő,9826
13263,Elődöntő,9827
13264,Döntő,9827
13265,Döntő,9829
13266,Elődöntő,9830
13267,Döntő,9830
13268,4.Forduló,9831
13269,Elődöntő,9832
13270,Döntő,9832
13271,Döntő,9833
13272,Döntő,9834
13273,Döntő,9835
13274,Döntő,9836
13275,1.Forduló,9837
13276,Elődöntő,9837
13277,Döntő,9837
13278,1.Forduló,9838
13279,Elődöntő,9838
13280,Döntő,9838
13281,Döntő,9839
13282,Elődöntő,9840
13283,Döntő,9840
13284,1.Forduló,9841
13285,Elődöntő,9841
13286,Döntő,9841
13287,Döntő,9842
13288,Döntő,9843
13289,Döntő,9844
13290,Döntő,9845
13291,Döntő,9846
13292,Döntő,9847
13293,Döntő,9848
13294,Döntő,9849
13295,Döntő,9850
13296,Elődöntő,9851
13297,Döntő,9851
13298,Elődöntő,9852
13299,Döntő,9852
13300,Elődöntő,9853
13301,Döntő,9853
13302,Döntő,9854
13303,Döntő,9855
13304,Döntő,9856
13305,Döntő,9857
13306,1.Forduló,9858
13307,Elődöntő,9858
13308,Döntő,9858
13309,1.Forduló,9859
13310,2.Forduló,9859
13311,3.Forduló,9859
13312,Elődöntő,9859
13313,Döntő,9859
13314,Elődöntő,9860
13315,Döntő,9860
13316,Döntő,9861
13317,1.Forduló,9862
13318,Elődöntő,9862
13319,Döntő,9862
13320,Döntő,9863
13321,Döntő,9864
13322,4.Forduló,9865
13323,Elődöntő,9866
13324,Döntő,9866
13325,Elődöntő,9867
13326,Döntő,9867
13327,1.Forduló,9868
13328,Elődöntő,9868
13329,Döntő,9868
13330,1.Forduló,9870
13331,Elődöntő,9870
13332,Döntő,9870
13333,Döntő,9871
13334,4.Forduló,9872
13335,Döntő,9873
13336,Döntő,9875
13337,1.Forduló,9876
13338,Elődöntő,9876
13339,Döntő,9876
13340,Döntő,9877
13341,Döntő,9878
13342,Elődöntő,9879
13343,Döntő,9879
13344,Elődöntő,9880
13345,Döntő,9880
13346,Döntő,9881
13347,Döntő,9882
13348,Döntő,9883
13349,Döntő,9884
13350,Döntő,9885
13351,Döntő,9886
13352,Döntő,9887
13353,1.Forduló,9888
13354,Elődöntő,9888
13355,Döntő,9888
13356,1.Forduló,9890
13357,Elődöntő,9890
13358,Döntő,9890
13359,Döntő,9891
13360,Döntő,9892
13361,Döntő,9893
13362,Elődöntő,9894
13363,Döntő,9894
13364,1.Forduló,9895
13365,2.Forduló,9895
13366,Elődöntő,9895
13367,Döntő,9895
13368,Elődöntő,9896
13369,Döntő,9896
13370,Section 1,9897
13371,Döntő,9898
13372,Döntő,9899
13373,Elődöntő,9900
13374,Döntő,9900
13375,Döntő,9901
13376,Döntő,9902
13377,Döntő,9903
13378,Elődöntő,9905
13379,Döntő,9905
13380,Döntő,9906
13381,Elődöntő,9907
13382,Döntő,9907
13383,Döntő,9908
13384,Döntő,9909
13385,Elődöntő,9910
13386,Döntő,9910
13387,Döntő,9911
13388,Döntő,9912
13389,1.Forduló,9913
13390,Elődöntő,9913
13391,Döntő,9913
13392,Elődöntő,9914
13393,Döntő,9914
13394,Döntő,9915
13395,Döntő,9916
13396,Döntő,9917
13397,Döntő,9918
13398,Döntő,9919
13399,Döntő,9920
13400,Döntő,9921
13401,Döntő,9922
13402,Döntő,9923
13403,1.Forduló,9924
13404,Elődöntő,9924
13405,Döntő,9924
13406,Elődöntő,9925
13407,Döntő,9925
13408,Döntő,9926
13409,Döntő,9927
13410,Elődöntő,9928
13411,Döntő,9928
13412,Döntő,9929
13413,Döntő,9930
13414,Döntő,9931
13415,Döntő,9932
13416,Döntő,9933
13417,11.Forduló,9934
13418,1.Forduló,9935
13419,Elődöntő,9935
13420,Döntő,9935
13421,Döntő,9936
13422,Elődöntő,9937
13423,Döntő,9937
13424,1.Forduló,9938
13425,Elődöntő,9938
13426,Döntő,9938
13427,Elődöntő,9939
13428,Döntő,9939
13429,Döntő,9940
13430,5.Forduló,9941
13431,Elődöntő,9942
13432,Döntő,9942
13433,Döntő,9943
13434,Döntő,9944
13435,Döntő,9945
13436,Döntő,9946
13437,1.Forduló,9947
13438,Elődöntő,9947
13439,Döntő,9947
13440,Döntő,9948
13441,Elődöntő,9949
13442,Döntő,9949
13443,Döntő,9950
13444,Döntő,9951
13445,Döntő,9952
13446,Döntő,9953
13447,Elődöntő,9954
13448,Döntő,9954
13449,Döntő,9955
13450,Döntő,9956
13451,Döntő,9957
13452,Döntő,9958
13453,Döntő,9959
13454,Döntő,9960
13455,Döntő,9961
13456,Döntő,9962
13457,Elődöntő,9963
13458,Döntő,9963
13459,Elődöntő,9964
13460,Döntő,9964
13461,Döntő,9965
13462,Elődöntő,9966
13463,Döntő,9966
13464,Döntő,9967
13465,Elődöntő,9968
13466,Döntő,9968
13467,Döntő,9969
13468,Döntő,9970
13469,Döntő,9971
13470,Döntő,9972
13471,1.Forduló,9973
13472,Elődöntő,9973
13473,Döntő,9973
13474,Elődöntő,9974
13475,Döntő,9974
13476,Döntő,9975
13477,Döntő,9976
13478,1.Forduló,9977
13479,Elődöntő,9977
13480,Döntő,9977
